Organism,AntimicrobialGroup,Indicator,Year,RegionCode,RegionName,PercentageResistant
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,MT,Malta,8.57142857
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,NL,Netherlands,0.86206896
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,NO,Norway,2.66159695
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,PL,Poland,23.27044025
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,PT,Portugal,12.72935779
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,RO,Romania,42.13836477
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,SE,Sweden,3.38078291
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,SI,Slovenia,10.34482758
Pseudomonas aeruginosa,"Combined resistance (at least three of piperac. and tazob., fluoroq., ceftaz., aminogl. and carbapenems)","R - resistant isolates, percentage  ",2021,SK,Slovakia,34.01639344
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,AT,Austria,14.28571428
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,BE,Belgium,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,BG,Bulgaria,47.05882352
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,CY,Cyprus,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,CZ,Czechia,45.3125
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,DE,Germany,22.60869565
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,DK,Denmark,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,EE,Estonia,13.51351351
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,EL,Greece,39.48126801
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,ES,Spain,14.28571428
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,FI,Finland,15.625
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,FR,France,26.59898477
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,HR,Croatia,33.8028169
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,HU,Hungary,27.76349614
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,IE,Ireland,13.79310344
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,IS,Iceland,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,IT,Italy,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,LU,Luxembourg,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,LV,Latvia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,MT,Malta,44.44444444
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,NL,Netherlands,9.0
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,NO,Norway,4.49438202
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,PL,Poland,30.76923076
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,PT,Portugal,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,RO,Romania,63.63636363
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,SE,Sweden,6.01503759
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,SI,Slovenia,28.94736842
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,SK,Slovakia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2005,UK,United Kingdom,8.25242718
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,AT,Austria,14.83375959
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,BE,Belgium,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,BG,Bulgaria,16.66666666
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,CY,Cyprus,27.02702702
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,CZ,Czechia,47.34693877
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,DE,Germany,27.95031055
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,DK,Denmark,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,EE,Estonia,9.75609756
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,EL,Greece,45.45454545
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,ES,Spain,18.65671641
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,FI,Finland,17.28395061
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,FR,France,22.91457286
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,HR,Croatia,34.70588235
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,HU,Hungary,21.22015915
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,IE,Ireland,16.53543307
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,IS,Iceland,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,IT,Italy,36.06557377
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,LT,Lithuania,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,LU,Luxembourg,10.0
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,LV,Latvia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,MT,Malta,24.0
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,NL,Netherlands,8.69565217
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,NO,Norway,8.69565217
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,PL,Poland,40.54054054
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,PT,Portugal,20.67669172
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,RO,Romania,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,SE,Sweden,4.85829959
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,SI,Slovenia,20.83333333
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,SK,Slovakia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2006,UK,United Kingdom,7.55287009
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,AT,Austria,15.23341523
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,BE,Belgium,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,BG,Bulgaria,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,CY,Cyprus,23.07692307
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,CZ,Czechia,42.74661508
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,DE,Germany,28.06122448
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,DK,Denmark,5.95854922
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,EE,Estonia,8.88888888
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,EL,Greece,49.74874371
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,ES,Spain,24.55357142
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,FI,Finland,10.92896174
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,FR,France,23.70255615
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,HR,Croatia,29.78723404
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,HU,Hungary,23.54085603
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,IE,Ireland,17.64705882
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,IS,Iceland,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,IT,Italy,35.32608695
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,LT,Lithuania,38.09523809
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,LU,Luxembourg,36.11111111
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,LV,Latvia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,MT,Malta,11.11111111
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,NL,Netherlands,5.32544378
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,NO,Norway,6.7961165
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,PL,Poland,37.31343283
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,PT,Portugal,19.10447761
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,RO,Romania,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,SE,Sweden,6.27306273
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,SI,Slovenia,17.04545454
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,SK,Slovakia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2007,UK,United Kingdom,9.0651558
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,AT,Austria,12.05533596
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,BE,Belgium,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,BG,Bulgaria,36.36363636
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,CY,Cyprus,38.09523809
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,CZ,Czechia,45.95070422
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,DE,Germany,22.28915662
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,DK,Denmark,3.38164251
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,EE,Estonia,17.5
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,EL,Greece,48.16870144
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,ES,Spain,23.21755027
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,FI,Finland,15.42857142
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,FR,France,22.10433244
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,HR,Croatia,33.17757009
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,HU,Hungary,26.37795275
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,IE,Ireland,15.87301587
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,IS,Iceland,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,IT,Italy,36.36363636
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,LT,Lithuania,35.0
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,LU,Luxembourg,15.15151515
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,LV,Latvia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,MT,Malta,19.3548387
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,NL,Netherlands,8.11594202
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,NO,Norway,2.7027027
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,PL,Poland,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,PT,Portugal,23.1441048
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,RO,Romania,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,SE,Sweden,5.26315789
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,SI,Slovenia,24.21052631
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,SK,Slovakia,
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2008,UK,United Kingdom,7.6433121
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,AT,Austria,12.890625
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,BE,Belgium,15.67164179
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,BG,Bulgaria,33.33333333
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,CY,Cyprus,12.9032258
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,CZ,Czechia,41.39130434
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,DE,Germany,17.19298245
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,DK,Denmark,5.35279805
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,EE,Estonia,18.60465116
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,EL,Greece,45.37037037
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,ES,Spain,25.0
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,FI,Finland,10.72961373
Pseudomonas aeruginosa,Fluoroquinolones,"R - resistant isolates, percentage  ",2009,FR,France,24.83388704
